wave cflux
10200.599999999999 6.598841092287202e-14
10201.2 6.630096777447475e-14
10201.8 6.797866475727766e-14
10202.4 6.981387683398493e-14
10203.0 6.840446398469766e-14
10203.6 6.638242608597925e-14
10204.199999999999 6.467078425781512e-14
10204.8 6.241265540680736e-14
10205.4 6.482979012970664e-14
10206.0 6.607229174860566e-14
10206.6 7.000077295973069e-14
10207.2 7.093313685312434e-14
10207.8 7.007956819964902e-14
10208.4 6.848178115212303e-14
10209.0 6.920326941703414e-14
10209.6 7.019070231046058e-14
10210.2 7.088712687046243e-14
10210.8 7.017659328265816e-14
10211.4 6.948409810849862e-14
10212.0 7.002948652960967e-14
10212.6 7.050652616814087e-14
10213.199999999999 7.23901385544872e-14
10213.8 7.215391546505807e-14
10214.4 7.047825305539447e-14
10215.0 7.000797951604593e-14
10215.599999999999 6.840844165141797e-14
10216.2 6.759170707268695e-14
10216.8 6.703377070549528e-14
10217.4 6.799709619420991e-14
10218.0 7.014225880214121e-14
10218.6 7.183525489403743e-14
10219.199999999999 7.15392770183113e-14
10219.8 7.219607060077703e-14
10220.4 7.13941472401617e-14
10221.0 6.922814253953026e-14
10221.6 6.727861828439334e-14
10222.2 6.727592471962108e-14
10222.8 6.893329884092051e-14
10223.4 6.961460640391272e-14
10224.0 6.825536077499248e-14
10224.6 6.734191366840987e-14
10225.2 6.866143006397209e-14
10225.8 7.009883226996843e-14
10226.4 7.039195987982704e-14
10227.0 6.995237857932227e-14
10227.6 6.955830158280989e-14
10228.199999999999 6.96216469417703e-14
10228.8 6.971284952030001e-14
10229.4 7.15609661439587e-14
10230.0 7.23588415341191e-14
10230.599999999999 7.280508559578697e-14
10231.2 7.159371921396313e-14
10231.8 6.913551694564916e-14
10232.4 6.77030114371209e-14
10233.0 6.759495883217146e-14
10233.6 6.804953346287558e-14
10234.199999999999 6.994447830302323e-14
10234.8 7.127413537702998e-14
10235.4 6.98580309674594e-14
10236.0 6.978956952949757e-14
10236.6 6.934718285587149e-14
10237.2 7.011213238130622e-14
10237.8 7.03690366271755e-14
10238.4 7.061277374587971e-14
10239.0 6.856230095112197e-14
10239.6 6.80482807011466e-14
10240.2 7.02635318973314e-14
10240.8 7.236305975819642e-14
10241.399999999998 7.472087252863475e-14
10242.0 7.267454341905498e-14
10242.6 7.236112259384605e-14
10243.199999999999 7.12901231239094e-14
10243.8 7.119696644037037e-14
10244.400000000001 7.200253373672479e-14
10245.0 7.183712514278497e-14
10245.599999999999 7.172442740915278e-14
10246.199999999999 7.286462523571537e-14
10246.800000000001 7.198917433308069e-14
10247.4 7.162028047312313e-14
10248.0 7.158260360059631e-14
10248.599999999999 7.188940486332245e-14
10249.2 7.245783935686239e-14
10249.8 7.151942595415945e-14
10250.4 6.88568126128164e-14
10251.0 6.750484553801192e-14
10251.6 6.79547606404732e-14
10252.2 7.100146784801229e-14
10252.8 7.305209903793117e-14
10253.4 7.366864076771042e-14
10254.0 7.358426273363673e-14
10254.6 7.251730530492438e-14
10255.2 7.098256461372842e-14
10255.8 7.013349455223597e-14
10256.399999999998 6.941202831018149e-14
10257.0 6.925627250370858e-14
10257.6 6.911390405296702e-14
10258.199999999999 7.059545869837194e-14
10258.8 7.135997962513536e-14
10259.400000000001 7.134573846019317e-14
10260.0 7.252812106862787e-14
10260.599999999999 7.288955341535307e-14
10261.199999999999 7.277602558943257e-14
10261.800000000001 7.135888017636982e-14
10262.4 7.153804119724126e-14
10263.0 7.042607413177771e-14
10263.599999999999 6.946223025889936e-14
10264.2 6.908163463877548e-14
10264.8 7.010130221804262e-14
10265.4 7.177809711075671e-14
10266.0 7.20593239077064e-14
10266.6 7.306813421865564e-14
10267.2 7.037896385331732e-14
10267.8 6.71493568214776e-14
10268.4 6.383131700884569e-14
10269.0 6.327259205398013e-14
10269.6 6.497709254736595e-14
10270.2 6.628651823942754e-14
10270.8 6.722465635642261e-14
10271.399999999998 6.753852356799475e-14
10272.0 6.943159477126306e-14
10272.6 7.094317673464814e-14
10273.199999999999 7.216737820672173e-14
10273.8 7.225620739893324e-14
10274.400000000001 7.175570579479604e-14
10275.0 6.875640278615003e-14
10275.599999999999 6.649001705797243e-14
10276.199999999999 6.396429271123515e-14
10276.800000000001 6.439754667562393e-14
10277.4 6.613064215427612e-14
10278.0 6.979719282602286e-14
10278.599999999999 7.121080102949788e-14
10279.2 7.083639213802074e-14
10279.8 7.10415214949891e-14
10280.4 7.124546246473247e-14
10281.0 7.101638240414754e-14
10281.6 7.007570996457428e-14
10282.2 7.029897599100925e-14
10282.8 7.088930374513688e-14
10283.4 7.094422705550274e-14
10284.0 7.018053283289584e-14
10284.6 6.935310446320574e-14
10285.2 6.802948419301407e-14
10285.8 7.092631315570126e-14
10286.399999999998 7.04329876146932e-14
10287.0 7.151135542423801e-14
10287.6 6.997391523903915e-14
10288.199999999999 6.83770124939101e-14
10288.8 6.941104066976499e-14
10289.400000000001 7.022441676286014e-14
10290.0 7.120643203355594e-14
10290.599999999999 7.096991756479296e-14
10291.199999999999 7.132244251304484e-14
10291.800000000001 7.230458314461683e-14
10292.4 7.2873608020121e-14
10293.0 7.371301004755349e-14
10293.599999999999 7.27027326755396e-14
10294.2 7.001129480300149e-14
10294.8 7.232458836876508e-14
10295.4 8.2832781703613e-14
10296.0 8.484829151940692e-14
10296.6 8.508542855738613e-14
10297.2 7.656568318270031e-14
10297.8 7.271189418389711e-14
10298.4 7.146485331543375e-14
10299.0 7.094050011053482e-14
10299.6 7.070572205931372e-14
10300.2 7.092155452460358e-14
10300.8 7.084547826044594e-14
10301.399999999998 7.037077389175032e-14
10302.0 6.996404815223659e-14
10302.6 7.02729873261216e-14
10303.199999999999 7.080892285954129e-14
10303.8 7.087747154189668e-14
10304.400000000001 7.259813172985023e-14
10305.0 7.250683597769631e-14
10305.599999999999 7.281281392439772e-14
10306.199999999999 7.280672883970465e-14
10306.800000000001 7.229140754712229e-14
10307.4 6.921665931386434e-14
10308.0 7.106628280913619e-14
10308.599999999999 7.026904608181802e-14
10309.2 7.042475699554473e-14
10309.8 7.183240547520287e-14
10310.4 7.11854213812993e-14
10311.0 7.151192124224678e-14
10311.6 7.163314182139424e-14
10312.2 7.2591631599013e-14
10312.8 6.821557055526227e-14
10313.4 7.087150927698096e-14
10314.0 7.211120552275867e-14
10314.6 7.095967354832887e-14
10315.2 7.060547316890733e-14
10315.8 7.062298642212476e-14
10316.399999999998 7.168686742717268e-14
10317.0 7.243149747923573e-14
10317.6 7.247669431026827e-14
10318.199999999999 7.276720458831987e-14
10318.8 7.324854969532196e-14
10319.400000000001 7.279844739857934e-14
10320.0 7.139065577035312e-14
10320.599999999999 7.06170792143506e-14
10321.199999999999 7.087495500701039e-14
10321.800000000001 7.042466382192053e-14
10322.4 7.092041780638837e-14
10323.0 7.106586098672846e-14
10323.599999999999 7.156570359923269e-14
10324.2 7.278752067355976e-14
10324.8 7.31887059705655e-14
10325.4 7.318615978952605e-14
10326.0 7.301606710338792e-14
10326.6 7.214377055144881e-14
10327.2 7.200397284570217e-14
10327.8 7.11405049181723e-14
10328.4 7.1013404236305e-14
10329.0 6.986902037291708e-14
10329.6 6.930955934642035e-14
10330.2 6.984268611858694e-14
10330.8 7.132369612180677e-14
10331.399999999998 7.104958355458107e-14
10332.0 6.510304549958972e-14
10332.6 6.00954621013546e-14
10333.199999999999 5.969366524656095e-14
10333.8 6.635089782561655e-14
10334.400000000001 7.161682203759949e-14
10335.0 7.087150504181622e-14
10335.599999999999 7.035360961610716e-14
10336.199999999999 6.996108523098709e-14
10336.800000000001 7.077796211125325e-14
10337.4 6.999325300122497e-14
10338.0 7.087485166899082e-14
10338.599999999999 7.146133558760381e-14
10339.2 7.257562013521105e-14
10339.8 7.297131327058679e-14
10340.4 7.314205308989663e-14
10341.0 7.305144428146294e-14
10341.6 7.161992302521939e-14
10342.2 7.088736234562177e-14
10342.8 7.070402884045215e-14
10343.4 7.099311525611942e-14
10344.0 7.139259378173644e-14
10344.6 7.120495141996414e-14
10345.2 6.835883770796086e-14
10345.8 6.251510065364597e-14
10346.399999999998 6.0360859546586e-14
10347.0 6.204101038383711e-14
10347.6 6.854219662411889e-14
10348.199999999999 6.88335530880848e-14
10348.8 6.406094086458276e-14
10349.400000000001 6.20725403382657e-14
10350.0 6.436233890413836e-14
10350.599999999999 7.025260517231182e-14
10351.199999999999 7.082246522230199e-14
10351.800000000001 6.887369228538928e-14
10352.4 6.798606274303898e-14
10353.0 6.652599308834117e-14
10353.599999999999 6.694061741008804e-14
10354.2 6.716580535428033e-14
10354.8 6.814249617586969e-14
10355.4 7.002070195091369e-14
10356.0 7.124568269329876e-14
10356.6 7.171234109602841e-14
10357.2 7.272435149745238e-14
10357.8 7.251057986332318e-14
10358.4 7.197078440076285e-14
10359.0 7.1218876641617e-14
10359.6 7.104248118331834e-14
10360.2 7.163876357906517e-14
10360.8 7.164839264960955e-14
10361.399999999998 7.180200038052822e-14
10362.0 7.178041882806513e-14
10362.6 7.180931281596187e-14
10363.199999999999 7.235713137459859e-14
10363.8 7.263895702384199e-14
10364.400000000001 7.337761634065984e-14
10365.0 7.329650615969666e-14
10365.599999999999 7.262220864137593e-14
10366.199999999999 7.182646099797903e-14
10366.800000000001 7.162755733317299e-14
10367.4 7.19303123195101e-14
10368.0 7.283643852032959e-14
10368.599999999999 7.253672438227313e-14
10369.2 7.219017609849708e-14
10369.8 7.225419569568351e-14
10370.4 7.203663020098356e-14
10371.0 7.180765601951704e-14
10371.6 7.12122426795741e-14
10372.2 7.1131773702552e-14
10372.8 7.070690705840692e-14
10373.4 7.112494407589829e-14
10374.0 7.13177474094182e-14
10374.6 7.206900634132646e-14
10375.2 7.330223549055189e-14
10375.8 7.157957037561219e-14
10376.399999999998 6.996474441331923e-14
10377.0 6.88055078272012e-14
10377.6 6.918887239802966e-14
10378.199999999999 7.060337591532993e-14
10378.8 7.090459861906545e-14
10379.400000000001 7.19302047463258e-14
10380.0 7.299125242616515e-14
10380.599999999999 5.526373375439779e-14
10381.199999999999 3.619916934022478e-14
10381.800000000001 5.753075560431878e-14
